# {'date': u'2021_sep_30_1122', 'frameRate': 99.779977413895423, 'expName': u'FTRNGT_sleep', u'session': u'training', u'participant': u'028'}
subj,trial,time,stimulus,response
028,1,0.0101591894,stimulus,
028,1,0.6336311002,tap,rctrl
028,2,0.7601679911,stimulus,
028,2,1.0175956610,tap,rctrl
028,2,1.2495484118,tap,rctrl
028,3,1.5102323474,stimulus,
028,3,1.7855983674,tap,rctrl
028,4,2.2602690648,stimulus,
028,4,2.5135961779,tap,rctrl
028,5,3.0103336467,stimulus,
028,5,3.1855957418,tap,lctrl
028,6,3.7603846798,stimulus,
028,6,3.9856106083,tap,lctrl
028,7,4.5104406903,stimulus,
028,7,4.7855909427,tap,rctrl
028,8,5.2604884452,stimulus,
028,8,5.4576002329,tap,lctrl
028,9,6.0105264918,stimulus,
028,9,6.0976111402,tap,lctrl
028,10,6.7605735520,stimulus,
028,10,6.8575876795,tap,lctrl
028,11,7.5106438451,stimulus,
028,11,7.5615715572,tap,lctrl
028,12,8.2606667580,stimulus,
028,12,8.2736014874,tap,rctrl
028,13,9.0107316918,stimulus,
028,13,9.1136517098,tap,rctrl
028,14,9.7607765986,stimulus,
028,14,9.8495348879,tap,lctrl
028,15,10.5108270723,stimulus,
028,15,10.5775408909,tap,lctrl
028,16,11.2608588814,stimulus,
028,16,11.2895482709,tap,rctrl
028,17,12.0109146272,stimulus,
028,17,12.0574976000,tap,rctrl
028,18,12.7609781775,stimulus,
028,18,12.8734745062,tap,lctrl
028,19,13.5110237249,stimulus,
028,19,13.5211664032,tap,lctrl
028,20,14.2610901083,stimulus,
028,20,14.3854687048,tap,rctrl
028,21,15.0111374933,stimulus,
028,21,15.1054845887,tap,rctrl
028,22,15.7611479100,stimulus,
028,22,15.8894980924,tap,lctrl
028,23,16.5112089430,stimulus,
028,23,16.6814848611,tap,rctrl
028,24,17.2612517746,stimulus,
028,24,17.3134294933,tap,lctrl
028,25,18.0113134543,stimulus,
028,25,18.0334513111,tap,rctrl
028,26,18.7613676362,stimulus,
028,26,18.8014098040,tap,rctrl
028,27,19.5114519474,stimulus,
028,27,19.5854603903,tap,lctrl
028,28,20.2614968361,stimulus,
028,28,20.3374391234,tap,lctrl
028,29,21.0115682751,stimulus,
028,29,21.1294537746,tap,rctrl
028,29,21.7454096154,tap,rctrl
028,30,21.7616192059,stimulus,
028,31,22.5116975772,stimulus,
028,31,22.6014205421,tap,lctrl
028,32,23.2617363638,stimulus,
028,32,23.4813705449,tap,lctrl
028,33,24.0118034569,stimulus,
028,33,24.1694195466,tap,lctrl
028,34,24.7618541772,stimulus,
028,34,24.8174131776,tap,rctrl
028,35,25.5118856374,stimulus,
028,35,25.5773650975,tap,rctrl
028,36,26.2619638103,stimulus,
028,36,26.3133575052,tap,rctrl
028,37,27.0120265636,stimulus,
028,37,27.1133342155,tap,rctrl
028,38,27.7620815365,stimulus,
028,38,27.8333199643,tap,rctrl
028,39,28.5121175591,stimulus,
028,39,28.5373170689,tap,rctrl
028,40,29.2621827154,stimulus,
028,40,29.2973385072,tap,rctrl
028,41,30.0122603409,stimulus,
028,41,30.0573277232,tap,rctrl
028,41,30.6973283449,tap,rctrl
028,42,30.7622839605,stimulus,
028,43,31.5123445184,stimulus,
028,43,31.5293105026,tap,rctrl
028,44,32.2623879274,stimulus,
028,44,32.2733007948,tap,rctrl
028,45,33.0124330027,stimulus,
028,45,33.2093258108,tap,lctrl
028,46,33.7624998552,stimulus,
028,46,33.9294360974,tap,lctrl
028,47,34.5125217456,stimulus,
028,47,34.5853207441,tap,rctrl
028,48,35.2625775124,stimulus,
028,48,35.3372817990,tap,lctrl
028,49,36.0126514717,stimulus,
028,49,36.0652996696,tap,lctrl
028,50,36.7627265408,stimulus,
028,50,36.8812488647,tap,lctrl
028,51,37.5127542657,stimulus,
028,51,37.6412555542,tap,rctrl
028,52,38.2627759004,stimulus,
028,52,38.4892595740,tap,lctrl
028,53,39.0128305335,stimulus,
028,53,39.0732453656,tap,lctrl
028,54,39.7628589351,stimulus,
028,54,39.8092538876,tap,lctrl
028,55,40.5129382598,stimulus,
028,55,40.6012061482,tap,rctrl
028,55,41.1372036739,tap,lctrl
028,56,41.2629654193,stimulus,
028,56,42.0091982853,tap,lctrl
028,57,42.0193595168,stimulus,
028,58,42.7694299182,stimulus,
028,58,42.9291487809,tap,rctrl
028,59,43.5194701844,stimulus,
028,59,43.6091649058,tap,lctrl
028,60,44.2695240656,stimulus,
028,60,44.4011413167,tap,lctrl
028,61,45.0195941152,stimulus,
028,61,45.1451690433,tap,rctrl
028,62,45.7696205228,stimulus,
028,62,45.7931787344,tap,lctrl
028,63,46.5196977994,stimulus,
028,63,46.6971509497,tap,rctrl
028,64,47.2697472776,stimulus,
028,64,47.3611579585,tap,lctrl
028,64,48.0171000095,tap,rctrl
028,65,48.0272771507,stimulus,
028,66,48.7773371732,stimulus,
028,66,48.8251253619,tap,lctrl
028,66,49.4811345494,tap,lctrl
028,67,49.5273748289,stimulus,
028,67,50.2570881749,tap,lctrl
028,68,50.2774398679,stimulus,
028,69,51.0275098032,stimulus,
028,69,51.0732185542,tap,rctrl
028,70,51.7775845865,stimulus,
028,70,51.8571084855,tap,rctrl
028,71,52.5276303685,stimulus,
028,71,52.5450723417,tap,rctrl
028,72,53.2776938015,stimulus,
028,72,53.3611207333,tap,rctrl
028,73,54.0277704946,stimulus,
028,73,54.0411326718,tap,lctrl
028,74,54.7778059128,stimulus,
028,74,54.8490829960,tap,lctrl
028,74,55.5210361541,tap,lctrl
028,75,55.5312238216,stimulus,
028,76,56.2812917268,stimulus,
028,76,56.3370440256,tap,lctrl
028,77,57.0313129404,stimulus,
028,77,57.0490340884,tap,rctrl
028,78,57.7813780517,stimulus,
028,78,57.8650714455,tap,rctrl
028,79,58.5314125585,stimulus,
028,79,58.7210242551,tap,lctrl
028,80,64.6077289752,probe1,2
028,80,73.1456107166,probe2,1
028,80,78.0966648251,probe3,3
